1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154	155	156	157	158	159	160	161	162	163	164	165	166	167
1		6	4	2	4	4	3	5	2	3	4	4	2	2	2	3	2	2	2	5	3	3	3	4	4	3	4	2	3	3	4	1	2	2	4	4	3	3	1	1	1	1	1	5	2	3	2		2		3	2	2	2	1	1	2								5		40	2			3		5		7					12			15										25										2	2 months	3		1	2		4	3								8										9		2	1																					9										9	2	1	va
1		6	5	4	4	3	3	5	5	1	1	4	3	4	3	5	4	4	5	5	4	4	3	5	5	4	5	4	5	4	2	2	4	3	5	4	5	4	5	1	4	1	2	4	3	1	4		2		3	3	1	1	1	1	2								5		42	2			3		5		7	8				12			15	16			19																2	21/2 - 3 years	2		3	2		4	2								8				3								2	1																				8											9	2	1	Illinois
1		6	3	5	5	5	5	5	5	3	5	4	4	2	4	5	5	5	5	4	5	2	2	2	2	1	1	1	2	1	1	2	2	2	2	3	2	1	1	1	1	1	1	5	3	5	2		2		3	3	2	1	1	1	2				1	2	3	4			36	2	1		3										13										23												1		5	Endocrinologist	1	3		3									8				3								2	1																						Ms									9	2	1	Illinois
1		6	5	5	5	4	5	5	4	4	4	4	4	1	4	4	4	3	5	5	5	4	3	3	5	4	3	1	5	4	4	2	5	4	4	5	5	4	1	1	1	1	1	5	3	5	2		2		3	2	1	1	1	1		3							5		41	2	1		3		5		7	8				12		14	15	16			19					24	25	26	27				31				2	23 years	2		2	2		4	Monthly for the last 10 months								8				3								2	1													1		3						9										9	2	1	CO
1		6	3	3	3	4	3	4	3	2	2	2	2	1	2	3	2	4	4	3	4	3	1	2	2	3	2	3	4	2	2	1	2	2	2	3	4	2	1	1	1	1	1	5	3	5	1	18 months	2		3	2	3	1	1	1								4			32	2	1		3		5	6	7	8				12	13	14	15	16	17	18										28			31		33		2	25 years	2		1	5	None I'm more knowledgable than any of my mds on celiac including my gastroenterologist	3		1		3	4	5							3								1		2			5	6						12		1					6		8		Lupus									9	2	1	Wisconsin
1		6	4	3	3	4	3	4	4	4	3	2	2	4	3	2	3	1	3	1	4	3	2	3	4	3	3	3	4	4	3	5	2	2	2	3	4	4	4	1	1	1	3	2	2	3	2		2		3	2	2	1	1				4						5		41	2			3				7	8		10		12	13	14			17	18					23					28	29	30	31	32			1		2		1	2		1									8			2									3	1																					9										9			
1		6	5	3	5	4	5	5	4	2	4	3	4	2	4	5	4	5	4	2	4	4	5	5	4	3	3	4	4	3	4	3	4	3	5	5	4	3	4	1	4	1	1	5	2	5	4		2		3	1	2	1	1	1	2								5		39	2	1		3				7	8				12																			31				1		5	endocrinologist	1	3		3									8				3					8			1				4								12											ms									9	2	1	Pennsylvania
1		6	5	5	5	4	4	4	5	3	3	3	3	2	5	5	5	4	4	4	4	1	2	3	4	4	3	2	3	2	4	3	2	3	5	5	3	2	2	1	1	1	2	5	3	4	2		1		3	3	3	1	1	1	2				1						38	2			3				7	8				12	13				17	18													31				2	2 years	3		2	3		4	MANY								8			2									1					5																		Don't know adopted									9	2	1	Florida
1		6	4	3	2	2	4	4	4	4	4	4	4	2	4	5	5	4	3	4	3	4	3	2	2	3	4	3	2	3	3	3	3	3	4	4	2	3	1	1	1	1	1	5	2	5	2		2		1	3	3	2	1	1	2				1						41	2			3	4			7	8						14		16		18	19					24	25		27			30		32	33		1		3		3	3		4	4				4													8			2	1																	5		7	8											9	2	1	Wisconsin
1		6	3	3	4	4	3	5	5	1	5	3	3	3	3	2	2	2	5	3	4	5	2	3	5	1	4	2	2	2	3	1	3	2	3	2	2	2	2	1	3	1	3	3	3	1	2		2		3	1	2	1	1	1									5		35	2			3		5		7	8							15	16															31	32	33		2	~20 years	5	PCP followed up by Gastroenterologist	1	2		2						5													9		2	1																					9										9	2	1	Arkansas
1		6	5	3	4	3	4	5	5	5	5	4	3	2	2	5	5	5	1	5	3	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	4	1	1	1	1	5	3	5	2		2		3	3	2	1	2	1		3	4						5		35	2		2	3	4	5	6	7		9	10		12	13	14	15	16	17	18	19						25		27	28	29	30	31		33		2	5 years	5	Self	1	4		1			2	3	4	5													9		2	1													1		3								1							8		2	1	Texas
1		6	2	1	1	1	1	1	1	5	3	1	1	1	1	1	1	1	1	1	2																																																																																																																																																	
1		6	4	4	5	4	1	5	3	1	5	3	2	4	2	3	2	4	2	4	3	2	2	1	3	1	1	3	4	3	4	2	3	2	3	4	4	3	2	1	1	1	1	5	3	2	1	10 months	2		3	2	3	1	1	1	2								5		32	2			3					8				12		14					19																2	3 months	3		1	3		4	10								8										9		2	1																					9								7			2	1	IL
1		6	3	4	5	5	3	3	4	4	5	5	3	1	4	5	4	4	3	5	5	3	1	5	5	3	3	1	5	3	3	1	3	3	2	4	5	3	2	1	1	1	2	4	2	5	3		2		4	3	1	1	1	1	2				1						37	2			3					8	9			12	13	14	15			18											29			32																																																																		
1		6	4	2	4	4	2	5	2	5	4	1	2	1	1	5	2	5	1	5	5	1	2	1	1	1	1	1	4	4	5	4	2	2	1	2	4	4	1	1	1	1	3	5	3	5	3		1	5	3	1	2	1	2		2									All	25	2			3				7					12		14				18					23				27						33		2	2 1/2 years	2		1	2		3		1	2		4	5						2								Gastropersis	3	1													1																		9	2	1	South Carolina
1		6	3	2	2	2	2	2	1	5	1	2	1	1	1	2	1	1	5	2	1	2	1	1	2	1	4	1	4	1	2	1	1	2	1	2	4	1	1	1	1	1	1	5	2	4	3	3 mos	1	18	3	2	3	1	1	1	2				1			4			35	2	1		3		5	6		8															23	24	25				29	30					2	9 years	5	Endocrinologist	1	5	Endocrinologist	4	10								8		1										1								8													8										8		2	1	California
1		6	4	5	5	5	2	5	4	3	5	4	2	3	2	4	4	4	5	4	5	3	2	3	1	2	4	4	4	3	3	2	3	2	2	4	4	3	4	1	2	1	1	5	2	5	3		2		3	1	1	1	2	1		3	4					4			43	2		2	3	4	5		7	8	9		11	12		14	15	16	17	18	19						25		27		29	30	31	32			2	43 years	5	Shaman (yep, for real) - 38+ MD specialists MISSED IT	1	5	I have no help managing this thing - i do the research myself	4	Doctor wants me to go back onto gluten for 12 WEEKS before he will help me		2	3	4	5		7	8									8			1			3	4		6			9	10		12		1		3		5			8		Fibromyalgia	1		3		5	6	7	8		2	1	Texas, though that is not where I was raised
1		6	3	2	4	3	1	2	3	5	3	3	1	2	3	4	2	2	3	4	3	3	1	3	4	1	1	3	4	3	4	2	2	2	2	3	4	3	3	4	3	3	4	1	3	2	3		2		2	1	2	1	1	1									5		35	2																																		34	1		2		3	2		3									8				3								1					5									1																		9	2	1	WA
1		6	4	2	2	2	2	5	4	4	5	2	2	1	1	2	3	2	3	4	3	2	2	3	1	3	2	1	2	3	2	1	1	1	2	1	2	3	1	1	1	1	1	5	3	3	4		2		3	2	3	1	1	1	2				1	2	3	4			32	2	1	2	3	4			7	8			11	12	13		15	16	17		19	20		22	23	24	25	26	27		29		31				2	20 years	3		1	3		4	3								8				3			6		8		Raynauds	2	1													1				5			8					3			6				2	1	Georgia
1		6	4	3	3	2	4	5	4	4	1	2	1	1	2	3	4	3	3	2	3	3	1	1	4	2	3	1	2	1	1	1	2	2	2	3	2	1	1	1	1	1	1	5	3	5	2		2		3	1	1	1																																																																																																																
1		6	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	3	3	5	3	5	2	5	3	5	3	4	4	5	5	5	3	3	1	4	1	1	5	2	5	1		2		3	3	2	1	1	1	2				1	2	3	4			34	2	1		3		5		7		9			12	13	14	15	16							23		25			28	29			32			2	5years	3		3	3		4	Many times							7					3		5						1												12		1									Ecema									9	2	1	Kentucky
1		6	4	4	5	1	1	5	1	1	3	1	1	4	1	3	2	3	2	1	2																																																																																																																																																	
1		6	4	2	4	3	3	5	4	1	5	4	4	3	3	5	5	5	2	2	5	3	3	3	3	1	2	3	5	5	4	3	3	3	4	4	5	5	2	1	1	1	1	5	3	5	2		2		3	1	3	1	1	1	2				1						32	2			3	4	5		7		9		11	12	13	14	15		17		19				23		25		27		29						2	7 years	5	Osteoporosis specialist	1	2		4	3								8									8			2	1																					9		1									2	1	Maine
1		6	3	3	5	5	3	5	1	4	1	3	1	1	1	3	2	3	2	1	5	3	3	4	2	2	3	3	5	4	5	3	2	3	4	4	5	4	1	1	1	1	1	5	2	5	2		2		3	1	1	2	1	1	2								5		34	2		2	3				7	8	9	10	11	12	13	14	15	16	17	18	19			22		24	25		27		29				33		2	34 Years	3		1	2		4	4								8			2	3								2	1																					9		1		3					8		2	1	NY
1		6	4	4	4	4	4	5	3	3	5	2	3	1	3	3	3	5	5	3	5	3	3	3	3	3	3	1	5	3	3	5	3	3	2	4	5	3	5	1	1	1	1	5	2	5	2		2		3	2	1	1	1	1	2		4		1			4			35	2	1		3					8		10		12		14	15	16	17	18					23						29						2	8 years	3		1	3		4	5								8			2					7				2	1															3				7									6				2	1	ohio
1		6	4	4	5	2	5	5	5	1	4	3	4	1	2	5	5	5	2	5	5	2	1	1	1	1	3	3	5	2	4	3	4	4	4	5	5	2	3	1	1	1	1	5	2	5		3 years	1	6 months	3	1	3	1	1	1	2				1			4			32	2		2	3		5		7		9			12	13	14			17	18					23		25		27	28	29				33		2	4 years	3		1	5	Oesteopathic Doctor	4	5								8											"Not sure this ""counts"", but: Chronic Fatigue Syndrome (caused by undiagnosed SD)"	2	1													1																		9	2	1	California
1		6	5	5	5	5	4	5	5	2	5	5	5	5	5	5	5	5	5	5	5	4	3	4	4	3	3	4	4	4	3	2	3	3	3	3	4	4	4	1	1	1	1	5	3	2	3		2		1	3	3	1	1	1	2		4						5		31	2			3		5			8				12		14	15	16																	33		1		3		1	2		1						5										6					1					5											3			6													9			
1		6	3	4	5	3	5	5	1	1	4	1	3	1	3	3	3	2	5	3	5																																																																																																																																																	
1		6	2	2	4	2	2	3	3	2	2	2	1	1	2	3	1	3	4	4	3	3	3	3	2	4	4	2	5	5	3	1	2	3	4	4	5	5	2	2	2	1	1	5	2	5	2		1	3 months	3	1	1	1	1	1			4					4		RAST	32	2	1		3		5		7	8		10		12	13	14	15	16		18					23	24	25	26	27	28	29			32			2	32 years	5	Environmental Health Doctor/Allergist	1	5	Environment Health Dr	4	5								8				3							Asthma; Uticaria	2	1													1		3		5	6		8											9	2	1	Massachusetts
1		6	3	3	3	3	1	3	2	5	2	2	2	2	2	2	3	2	3	3	3	1	2	2	2	2	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	5	3	4	1		2		3	2	2	1	1	1	2				1	2		4			41	2																																	33		1		2		3	3		4	1								8										9		1					5																	9										9	2	1	NJ
1		6	4	3	5	3	2	4	4	4	3	3	2	2	3	5	4	5	4	4	5	3	3	3	3	1	2	3	5	2	3	2	2	4	5	3	5	2	2	1	2	1	1	5	3	2	1	1 year perhaps	2		3	1	1	1	1	1			4						5		30	2			3		5		7	8				12	13		15		17		19						25						31				2	3 months	3		2	2		2						5				I have visited my provider, but after being diagnosed there was no point in discussing CD, esp since I was diagnosed with a huge list of other AI and other health issues over the 5 years, since.										Vitiligo, Eczema, Interstitial Cystitis, Schaumberg's, Ehlers-Danlos type 3	3	1																					9							6				2	1	Utah
1		6	3	1	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	3	1	1	2	5	3	2	4	3		1	30 years young	1	2	1	1	1	1	2	3							5		"30
"	2			3																																1		3		3	3		2									8									8			2	1																				8								6				1	1	Ny State
1		6	3	1	3	1	1	1	1	5	3	1	1	1	3	2	1	3	5	1	2	4	3	1	4	1	1	2	3	4	3	2	2	2	1	2	3	4	1	1	1	1	1	5	2	4	3	3 months	2		3	3	3	1	1	1	2	3			1	2	3	4			28	2			3		5			8				12		14	15		17														31	32			2	10 years	5	health psychiatrist	1	2		4	4								8										9		2	1															3					8								6				2	1	IL
1		6	2	3	4	4	4	3	4	3	4	2	2	2	4	4	2	2	2	3	3	1	1	1	4	2	2	3	5	2	3	1	2	2	2	3	5	2	2	2	1	1	1	5	3	5	2		2		3	1	2	1	2	1	2				1			4			36	2			3					8				12	13				17		19						25		27		29			32			2	3 months	3		3	3		4	2								8										9		2					5																	9										9	2	1	ohio
1		6	4	5	5	4	2	3	3	3	3	2	2	5	3	3	1	3	5	2	4	2	1	3	3	2	1	2	3	3	3	2	3	2	4	3	3	3	4	3	3	2	3	3	2	3	1	11 months	2		3	3	3	1	1	1	2								5		39	2			3					8			11	12		14	15	16			19										29			32			2	3 years	3		1	3		3							6					2									1												12		1	2	3													6		8		2	1	Missouri
1		6	2	1	4	2	2	5	1	1	2	2	1	1	1	1	1	3	2	2	3	3	1	4	3	4	2	3	5	3	4	1	3	3	2	2	5	3	1	1	1	1	1	5	3	4	2		2		4	2	1	1	1		2									n/a	37	2			3				7	8						14		16		18							25			28	29		31				2	2 years	5	Oriental Medical Doctor	1	5	GYN	4	Multiple don't know								8				3								3	1																					9										9	2	2	Colorado
1		6	2	3	5	5	4	5	3	4	5	2	1	1	1	3	2	3	3	4	5	2	2	3	2	2	4	3	5	3	5	2	2	2	2	3	5	3	1	1	2	1	1	5	3	3	2		2		3	1	3	1	1	1	2								5		36	2			3					8				12		14	15	16		18					23	24	25		27		29			32			2	2 months	2		1	2		4	4								8						5					Fibromyalgia, Insomnia	2	1																					9										9	2	1	PA
1		6	5	3	3	3	4	5	5	4	5	3	1	3	1	5	3	5	1	2	3	3	1	1	3	1	3	2	3	2	3	3	1	1	2	2	3	2	1	1	1	1	1	5	3	5		4 months	2		3	2	2	1	1	1	2								5		39	2			3																								27						33		2	1 yearS	3		1	3		1		1				5													9		2	1																					9			2								2	1	Wisconsin
1		6	2	1	2	3	1	2	2	2	2	1	1	1	1	2	1	2	3	2	3	1	1	2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	5	2	5	2		1	2 years old	3	2	1	1	1	1	2				1	2		4			30	2			3		5			8				12	13				17		19				23				27								1		3		1	3		1				3															9		2	1													1															6				2	1	Pennsylvania
1		6	5	4	5	5	2	4	5	5	5	2	2	4	4	5	2	2	5	2	5	3	3	2	5	3	5	4	5	3	2	1	3	3	4	4	5	3	5	1	1	1	3	5	3	3	1		2		3	3	2	1	1	1	2								5		40	1			3					8				12	13	14			17											28				32			1		3		1	3		4	5								8				3								1					5									1												3							2	1	Ohio
1		6	3	3	5	5	1	1	2	5	1	1	2	1	1	1	1	2	3	3	3	1	1	3	3	3	3	1	3	2	4	1	2	2	2	2	3	2	2	2	1	1	2	3	2	5	2		1	2	3	1	1	1	1	1	2				1	2	3	4			"2
"	2			3		5	6		8				12	13				17		19								27			30			33		2	2 years	3		1	2		1						5										6					2	1																		6													9	2	1	Pennsylvania
1		6																																																																																																																																																																				
1		6	5	2	2	2	3	5	5	2	5	1	1	3	1	5	5	3	1	5	2	2	3	1	3	3	3	3	5	3	5	1	1	2	4	2	5	3	1	1	1	2	3	2	3	2	4		2		3	1	3	1	1	1	2								5		38	2			3				7	8	9			12		14	15	16	17	18	19										29			32			2	22yrs	5	Mayo clinic exec physical doc	1	5	None	1						5													9		2	1													1				5			8											9	2	1	Mn
1		6	1	1	3	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	2	2	1	3	3	3	2	3	1	2	2	2	2	2	2	3	1	1	1	1	1	1	5	3	5	2		1	10	3	1	2	2	1	1	2	3							5		36	2	1	2	3		5		7	8	9	10	11	12	13	14	15	16	17	18	19				23		25		27	28	29		31	32			2	35	3		1	3		2									8				3							Preovarian failure	1		2												1				5		7	8								6				2	1	Ny
1		6	3	2	2	2	2	4	3	2	3	1	1	1	2	2	2	2	2	4	2	3	1	3	2	4	3	3	3	5	2	1	2	2	2	3	3	5	2	2	1	2	2	3	3	3	2		2		3	2	1	2	1	1	2	3	4							Celiac Panel	32	2			3					8				12		14										24											2	2 weeks	3		3	3		4	1								8										9		1					5																	9										9	2	1	PA
1		6	3	3	5	4	2	4	1	1	4	2	1	1	1	3	2	4	2	5	5	4	3	4	4	3	3	3	2	2	1	3	2	3	5	5	2	2	2	2	2	1	2	5	3	2		2 years	2		3	3	3	1	1	1	2								5		38	2			3		5		7	8		10		12	13	14	15		17	18	19				23		25				29		31	32			2	24 years	5	Naturopathic doc	1	5	Naturopathic doc	4	3								8			2	3							anemia under hematologists' s care	1						6						12		1							8											9	2	1	Colorado
1		6	5	5	5	5	5	5	5	5	5	5	1	3	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	1	3	4	4	5	5	5	4	1	3	3	3	3	3	2	2		2		1	1	2	1	1	1		3							5		30	2			3		5		7	8				12	13	14	15	16	17	18	19			22	23	24	25		27	28	29		31	32			1		2		3	2		1					4														9		1					5									1	2			5			8											9	2	1	co
1		6	2	4	2	2	3	5	4	4	2	2	2	2	3	5	2	4	2	4	2	3	3	3	3	3	3	3	3	3	4	3	2	2	2	3	3	3	1	1	1	1	1	5	3	5	2		1	8 months	3	1	3	1	1	1			4		1	2	3	4			37	2	1		3				7	8				12	13	14	15								23				27		29		31	32			2	25 years	2		1	2		3									8				3								2	1														2																	9	2	1	NE
1		6	3	3	4	4	4	5	5	2	4	4	4	4	4	5	4	4	4	4	4	3	2	3	3	1	4	4	5	5	4	2	3	3	3	3	5	5	2	1	3	1	1	5	3	5	2		2		3	2	3	2	1	1	2								5		34	2		2	3					8				12				16							23	24	25								33		2	3 months	3		1	3		3					4														9		1		2																				9										9	2	1	Ct
1		6	4	5	5	5	2	5	1	3	1	2	4	3	2	4	1	2	5	2	5	3	2	2	1	3	2	2	4	3	3	1	2	3	4	5	4	3	1	1	1	1	1	5	3	5	1	1 year	2		3	2	3	1	1		2								5		34	2		2	3	4				8	9			12				16	17								25		27	28	29		31		33		2	3 years	3		1	3		3						5			8										9		2	1													1		3													6				2	1	Florida
1		6	5	5	4	5	5	5	4	5	1	4	4	1	5	5	3	5	4	5	5	3	1	1	2	1	1	3	2	1	3	3	2	1	2	2	2	1	1	1	1	1	1	5	2	5	3		1	2 months	3	3	3	1	1	1	2								5		37	1			3				7					12		14			17		19										29			32			2	3 years	3		1	5	Allergy doctor	4	4			3																reynaulds syndrome	2	1																				8			1					6				2	1	kansas
1		6	2	1	1	1	1	1	1	1	1	1	1	1	1	4	2	2	1	1	1	3	2	3	3	2	1	2	2	2	2	2	2	3	2	2	2	2	1	1	1	2	5	2	2	3	2		2		3	1	2	1	1	1									5		38	2			3									12		14					19										29				33		2	30 years	5	naturopath	1	5	naturopath	1		1				5													9		1											11					3		5	6		8								6				2	1	hawaii
1		6	5	4	5	4	2	4	5	3	4	5	4	4	4	5	3	4	5	5	5	4	2	5	5	5	1	3	5	4	5	4	2	3	4	5	5	4	2	1	1	1	2	5	3	5	3		1	12 mos	3	2	1	2	1	1										IgA antibodies	41	2			3					8		10		12				16																	33		2	12 mos	2		3	3		4	1							7											9		3	1													1		3																9	2	1	Ca
1		6																																																																																																																																																																				
1		6	3	2	5	5	4	5	5	3	3	3	1	2	2	5	5	5	5	4	5	2	2	4	4	4	4	2	5	5	5	5	2	4	4	5	5	5	4	5	5	1	1	5	2	5	2		1	from birth with formula	1	1	3	2	1	1	2						3				30	2	1		3				7	8		10		12	13	14	15	16		18	19										29						2	2 years	2		1	2		1								7					3			6					1						6								1		3			6					1	2				6				2	1	illinois
1		6	5	5	5	5	5	5	3	3	5	5	5	4	5	5	4	5	5	5	5	3	3	5	5	3	5	5	5	4	5	5	3	2	4	2	5	4	4	1	1	1	3	3	2	5	3		1		3	1	1	1	1	1					1						38	2	1		3		5		7	8				12	13	14			17	18					23								31	32	33		2	15 years	5	dermatologist	3	5	dermatologist	3				3			6					2	3								3	1													1		3			6									5	6				2	3	Indianapolis
1		6																																																																																																																																																																				
1		6	4	3	5	5	5	5	5	2	5	5	3	3	3	4	5	5	4	5	5	4	2	2	5	1	4	2	5	4	4	2	4	3	3	3	5	4	3	1	2	1	1	5	3	3	4		2		4	3	2	1	1	1	2								5		32	2			3		5		7					12	13		15				19								27								2	5 years	3		3	2		4	3								8										9		2	1													1																		9	2	1	ohio
1		6	3	2	2	2	2	4	3	4	3	2	1	2	1	3	1	3	3	2	2	2	2	2	2	3	3	1	2	2	2	1	2	2	3	2	2	2	3	1	1	1	1	5	2	2	2		2		3	2	3	1	1	1		3	4						5		45	2			3		5			8		10		12	13	14	15		17											28	29		31		33		2	30	3		1	3		3									8											Unsure	2	1													1																		9	2	1	Il
1		6	2	3	4	4	1	4	3	3	4	2	2	3	2	1	1	2	3	3	3	3	2	3	3	1	2	3	4	2	3	2	2	2	2	2	4	2	4	2	1	1	1	1	2	4	2		1	8months	3	2	3	1	1	1	2								5		36	2			3					8				12	13					18					23					28				32			2	6 months	2		1	5	myself	1					4							2				6					2	1																					9										9	2	1	UK
1		6																																																																																																																																																																				
1		6	3	3	4	4	3	5	4	4	5	2	1	1	1	4	1	4	5	2	5	4	3	4	5	3	3	2	5	3	3	3	2	1	2	2	5	3	1	1	1	1	1	5	3	5	2		2		3	1	3	1	1	1	2								5		32	2	1		3		5			8				12		14	15																	32			2	2 years	3		1	2		1						5							3								2	1													1									Crohns									9	2	1	GA
1		6	4	4	3	4	1	3	4	1	3	1	1	2	2	2	2	2	4	2	2	2	3	3	3	3	2	3	4	3	4	1	3	3	3	2	4	3	4	3	3	1	3	1	2	3	2		2		3	1	2	1	1	1	2				1						37	2		2	3		5		7	8				12		14	15		17	18	19									28	29		31	32	33		2	Immediately	2		1	2		4	3								8										9		2	1																					9							6				2	1	Missouri
1		6	5	3	3	2	4	5	5	3	4	5	2	3	4	5	4	4	2	5	2	3	3	4	3	3	5	2	3	2	5	2	2	2	3	3	3	2	4	1	2	1	1	5	2	3	2		2		3	1	1	1	1	1								4			41	2	1		3		5		7	8				12			15	16	17	18	19					24					29						2	13 years	2		1	2		4	7								8								7				3	1																				8										8		2	1	Maryland
1		6	2	2	3	3	2	3	1	3	2	1	1	2	1	3	2	1	2	2	2	2	1	2	2	1	1	2	3	2	3	1	2	2	1	2	3	2	1	1	1	1	1	5	3	5	2		2		1	2	2	1	1	1								4			37	2			3		5		7	8		10		12		14		16		18	19										29			32			2	7 years	2		1	2		4	2								8										9		2	1																	5														9	1	1	pa
1		6	5	4	5	3	4	5	3	2	3	4	2	3	4	2	3	4	5	5	4	4	3	4	5	4	5	4	4	5	5	3	4	4	3	4	4	5	2	1	3	1	1	5	2	3	2		1	1 year old	3	1	1	1	1	1	2								5		39	2	1		3	4	5		7	8	9			12	13	14		16	17		19				23	24	25				29		31		33		2	3 years	2		1	2		3									8				3					8			2	1													1		3			6		8											9	2	1	north Carolina
1		6	2	2	2	3	3	3	4	1	4	2	1	1	1	2	2	2	1	1	3																																																																																																																																																	
1		6	3	5	5	4	5	5	5	3	3	1	1	2	1	1	2	2	5	4	3	3	2	1	1	1	4	1	3	3	2	2	3	1	3	2	3	3	2	1	1	1	1	5	3	3	1	Year	1	12 months	3	2	3	2	1	1	2	3							5		30	2			3		5		7			10			13	14	15								23					28	29			32			2	20 years.	3		1	3		2					4														9		1											11			1							8											9	2	1	Ny
1		6	4	4	4	1	4	4	5	2	5	4	1	1	3	5	4	2	1	2	4	3	3	3	4	2	3	2	5	2	3	1	3	2	2	2	5	2	2	1	3	1	1	5	2	4	2		2		3	1	3	2	1		2								5		15	2			3			6	7	8				12	13						19				23	24			27						33		2	11 months	3		1	2		1								7												Discoid Lupus	2	1																					9								7			2	1	Pennsylvania
1		6	4	4	4	4	4	5	5	4	4	3	3	4	4	5	4	5	5	5	4	3	3	3	4	2	2	5	2	2	5	1	2	2	2	2	2	2	2	1	1	1	1	5	3	1	2		2		3	2	1	1	1	1	2				1		3	4			42	2			3				7	8				12	13		15		17						23				27								2	5 months	3		1	3		1						5													9		2	1																						crohn's disease							7			2	1	kentucky
1		6	2	2	2	2	2	2	2	5	1	1	1	1	2	3	2	3	2	4	2	1	1	1	1	1	1	2	3	2	3	1	1	1	1	1	3	2	1	1	1	1	1	5	3	5	1	14 months	2		2	2	3	1	1	1	2								5		35	2			3		5	6	7	8					13	14	15		17						23				27	28					33		2	2 years	3		1	2		1		1																	9		2	1																					9		1					6				2	1	ny
1		6	3	3	3	3	3	5	2	2	3	3	2	3	3	5	4	5	4	4	4	2	2	3	4	3	3	4	4	3	3	2	2	2	4	4	4	3	4	1	4	1	1	5	2	5	3		2		2	1	1	1	1	1					1						42	2			3		5		7	8				12			15										25							32			1		2		3	2		4	5								8											gerd	2	1																					9										9	2	1	Virginia
1		6	4	4	4	4	5	5	4	1	5	2	3	2	2	5	3	4	5	5	5	4	2	3	4	3	3	2	5	3	4	2	3	3	4	4	5	3	3	1	3	1	1	5	3	4	1	I don't know	2		3	3	1	1	1		2									N/A	44	2			3		5		7	8				12	13		15		17	18							25			28	29		31	32			2	42 years	5	I asked to be tested	1	5	self	3			2	3	4			7	8						5					possibly DH before going GF, Type 2 Diabetes	1					5			8															Type 2 Diabetes						6				2	1	california
1		6	2	1	1	1	1	4	4	4	2	1	1	1	2	2	1	3	2	3	1	4	1	3	3	3	2	4	4	2	5	1	2	2	3	1	4	2	4	1	2	4	2	2	2	2	2		2		3	2	1	1	1	1									5		33	2	1											12				16			19					24					29						2	4year	2		1	4		1						5														fibromyalgia	1		2		4								12						5														9	2	1	Indiana
1		6	5	4	4	4	3	4	4	3	3	2	2	2	2	5	3	4	4	5	4	2	2	3	3	1	2	2	3	2	3	1	3	3	3	4	3	2	1	1	1	1	1	5	3	5	4		2		3	1	3	1	1	1	2								5		33	2			3				7	8				12	13	14	15		17							24	25			28	29						1		3		3	3		1					4														9		1					5									1							8				2										
1		6	2	2	4	4	2	2	2	3	2	1	1	1	1	1	1	2	5	2	4	2	2	1	3	1	1	1	3	1	1	1	2	2	2	2	3	1	1	1	1	1	1	5	3	1	2		2		2	2	3	1	1	1	2				1			4			40	2	1			4								12		14													27								1		2		1	3		4	4								8				3					8			2	1																				8			1							8		2	1	Ohio
1		6	4	2	5	5	2	5	4	5	4	2	2	1	2	5	1	3	5	2	5	3	1	3	3	3	2	3	5	5	5	3	2	2	3	3	5	5	2	1	1	1	1	3	2	2	1		1	3 months	3	3	3	1	1	1	2								5		39	2			3				7	8			11	12		14	15		17		19				23	24	25			28				32			2	2 years	3		1	3		4	Twice								8				3								1				4								12		1																		9	2	1	Tx
1		6	3	2	2	1	2	4	4	2	2	2	1	1	1	5	1	5	2	2	1	2	2	2	2	1	2	1	2	2	2	1	2	1	2	1	2	2	5	1	1	1	1	5	2	5	4		2		3	2	3	2	1				4						5		36	2	1		3		5		7		9	10		12		14	15	16	17	18	19				23	24	25		27	28					33		2	10	3		1	2		4	2								8											aqua genetic urticaria	1				4												3		5			8											9	2	1	SC
1		6	4	5	4	3	5	5	4	3	3	4	4	4	4	5	5	5	5	5	4	4	3	3	2	3	4	4	4	3	4	4	2	4	4	5	4	3	2	1	1	1	1	5	2	5	1	1 year	2		3	2	3	1	1	1	2				1						35	2	1		3				7	8			11			14		16		18	19				23		25				29						2	16 years	3		1	3		4	6								8				3								2	1													1				5														9	2	1	California
